employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department
5843,Employee 5843,emp5843@example.com,46,M,2019-11-19,0.13,1190234,0.593,HR
5844,Employee 5844,emp5844@example.com,53,F,2021-11-22,9.25,1151477,0.6,Sales
5845,Employee 5845,emp5845@example.com,35,F,2018-12-29,4.93,965086,0.273,Finance
5846,Employee 5846,emp5846@example.com,56,F,2023-10-31,1.08,1440298,0.412,Support
5847,Employee 5847,emp5847@example.com,47,M,2018-11-02,0.42,1112769,0.018,HR
5848,Employee 5848,emp5848@example.com,25,F,2014-07-17,1.27,1195857,0.321,Finance
5849,Employee 5849,emp5849@example.com,22,M,2016-07-18,6.74,301659,0.457,Sales
5850,Employee 5850,emp5850@example.com,53,F,2018-12-25,0.43,1277318,0.428,HR
5851,Employee 5851,emp5851@example.com,36,F,2014-09-08,1.29,969527,0.403,Product
5852,Employee 5852,emp5852@example.com,43,F,2018-01-31,2.05,479127,0.585,Product
5853,Employee 5853,emp5853@example.com,58,M,2021-04-26,0.1,1008600,0.565,Product
5854,Employee 5854,emp5854@example.com,36,M,2023-09-28,0.94,1100272,0.529,Support
5855,Employee 5855,emp5855@example.com,34,F,2018-08-01,2.72,838083,0.322,HR
5856,Employee 5856,emp5856@example.com,49,M,2023-11-19,1.17,506995,0.431,Sales
5857,Employee 5857,emp5857@example.com,46,M,2019-01-17,6.13,489401,0.31,Sales
5858,Employee 5858,emp5858@example.com,55,F,2016-05-02,8.28,697362,0.395,Support
5859,Employee 5859,emp5859@example.com,35,M,2017-10-07,1.75,354636,0.636,Support
5860,Employee 5860,emp5860@example.com,23,F,2023-07-23,2.28,243200,0.639,HR
5861,Employee 5861,emp5861@example.com,43,M,2014-03-28,2.99,848161,0.324,HR
5862,Employee 5862,emp5862@example.com,49,F,2020-08-08,3.28,236678,0.299,Engineering
5863,Employee 5863,emp5863@example.com,54,M,2014-08-13,0.2,868694,0.878,Engineering
5864,Employee 5864,emp5864@example.com,53,F,2015-03-16,0.17,228701,0.142,Support
5865,Employee 5865,emp5865@example.com,43,M,2014-04-07,6.02,1194672,0.621,Support
5866,Employee 5866,emp5866@example.com,27,F,2017-08-04,0.74,549884,0.163,HR
5867,Employee 5867,emp5867@example.com,23,F,2017-01-11,2.63,719558,0.358,Product
5868,Employee 5868,emp5868@example.com,52,M,2019-09-04,2.94,803756,0.549,Sales
5869,Employee 5869,emp5869@example.com,51,M,2015-06-22,0.54,248528,0.709,Product
5870,Employee 5870,emp5870@example.com,38,M,2018-03-09,4.3,725664,0.396,Finance
5871,Employee 5871,emp5871@example.com,27,M,2018-08-23,6.03,1470331,0.86,Finance
5872,Employee 5872,emp5872@example.com,21,F,2017-04-12,1.01,1195393,0.723,Finance
5873,Employee 5873,emp5873@example.com,34,M,2015-01-29,6.31,324395,0.559,Product
5874,Employee 5874,emp5874@example.com,52,F,2021-07-28,0.25,1129420,0.153,Support
5875,Employee 5875,emp5875@example.com,26,F,2015-03-29,4.84,941939,0.745,Support
5876,Employee 5876,emp5876@example.com,59,M,2020-04-16,3.07,1476447,0.841,Engineering
5877,Employee 5877,emp5877@example.com,30,F,2022-04-04,2.62,790549,0.835,Finance
5878,Employee 5878,emp5878@example.com,27,M,2023-09-20,0.78,917576,0.49,HR
5879,Employee 5879,emp5879@example.com,46,M,2021-02-23,1.35,1167696,0.771,Sales
5880,Employee 5880,emp5880@example.com,54,M,2015-07-06,7.23,1428881,0.578,Support
5881,Employee 5881,emp5881@example.com,50,F,2021-12-05,1.88,915815,0.356,Engineering
5882,Employee 5882,emp5882@example.com,56,M,2017-08-28,2.71,1477146,0.615,Finance
5883,Employee 5883,emp5883@example.com,41,F,2022-08-18,8.24,294079,0.414,Support
5884,Employee 5884,emp5884@example.com,37,M,2020-06-20,1.88,494555,0.732,Sales
5885,Employee 5885,emp5885@example.com,53,Other,2022-04-09,1.47,1229063,0.278,Sales
5886,Employee 5886,emp5886@example.com,30,F,2014-12-22,6.71,426993,0.348,Engineering
5887,Employee 5887,emp5887@example.com,32,M,2019-11-23,7.25,862033,0.111,Product
5888,Employee 5888,emp5888@example.com,36,F,2023-11-24,1.31,754144,0.623,Sales
5889,Employee 5889,emp5889@example.com,52,F,2022-07-20,2.69,541902,0.73,Support
5890,Employee 5890,emp5890@example.com,35,M,2016-03-06,9.95,228421,0.302,Engineering
5891,Employee 5891,emp5891@example.com,47,M,2019-07-11,0.17,1163116,0.396,Finance
5892,Employee 5892,emp5892@example.com,48,M,2015-12-05,0.12,1209106,0.561,Engineering
5893,Employee 5893,emp5893@example.com,37,F,2023-09-25,2.18,353312,0.844,Product
5894,Employee 5894,emp5894@example.com,22,F,2017-08-17,1.03,382605,0.455,Finance
5895,Employee 5895,emp5895@example.com,56,M,2020-03-31,2.62,798063,0.869,Product
5896,Employee 5896,emp5896@example.com,27,M,2022-04-08,3.87,1100206,0.538,Sales
5897,Employee 5897,emp5897@example.com,33,F,2019-01-26,0.21,1223079,0.508,Support
5898,Employee 5898,emp5898@example.com,35,F,2019-12-06,6.42,1011470,0.613,Engineering
5899,Employee 5899,emp5899@example.com,45,F,2014-11-16,0.97,404342,0.123,HR
5900,Employee 5900,emp5900@example.com,43,Other,2019-06-20,1.44,1169020,0.324,Support
5901,Employee 5901,emp5901@example.com,42,M,2023-08-27,1.23,574785,0.467,Product
5902,Employee 5902,emp5902@example.com,46,M,2016-09-20,5.49,1010737,0.452,Engineering
5903,Employee 5903,emp5903@example.com,53,M,2020-03-21,0.56,1496129,0.564,HR
5904,Employee 5904,emp5904@example.com,31,F,2016-09-04,0.09,558219,0.199,HR
5905,Employee 5905,emp5905@example.com,30,M,2020-07-31,10.71,241993,0.768,Support
5906,Employee 5906,emp5906@example.com,45,M,2016-01-01,11.83,589542,0.218,Engineering
5907,Employee 5907,emp5907@example.com,57,F,2014-05-29,0.89,1288769,0.648,Support
5908,Employee 5908,emp5908@example.com,58,M,2015-01-21,0.03,456961,0.187,Finance
5909,Employee 5909,emp5909@example.com,44,M,2014-06-10,3.11,890902,0.421,HR
5910,Employee 5910,emp5910@example.com,53,F,2015-07-06,3.14,1281819,0.866,Engineering
5911,Employee 5911,emp5911@example.com,37,M,2017-11-28,8.46,1203764,0.637,Engineering
5912,Employee 5912,emp5912@example.com,44,M,2018-01-16,1.06,322192,0.456,Finance
5913,Employee 5913,emp5913@example.com,57,F,2023-09-06,0.63,342003,0.226,Support
5914,Employee 5914,emp5914@example.com,22,M,2022-07-20,2.87,745255,0.105,Engineering
5915,Employee 5915,emp5915@example.com,52,M,2020-01-17,2.49,1442923,0.62,Product
5916,Employee 5916,emp5916@example.com,44,F,2019-12-08,3.79,439393,0.52,Product
5917,Employee 5917,emp5917@example.com,29,M,2020-12-10,6.49,393608,0.787,Finance
5918,Employee 5918,emp5918@example.com,24,F,2014-02-05,2.46,1305616,0.075,Sales
5919,Employee 5919,emp5919@example.com,37,M,2017-11-04,0.49,688176,0.051,Engineering
5920,Employee 5920,emp5920@example.com,37,M,2014-06-02,2.73,205023,0.532,Product
5921,Employee 5921,emp5921@example.com,50,M,2018-11-27,1.41,426308,0.58,Product
5922,Employee 5922,emp5922@example.com,31,M,2017-01-01,1.81,695086,0.688,Engineering
5923,Employee 5923,emp5923@example.com,41,M,2021-06-16,9.62,943640,0.125,Support
5924,Employee 5924,emp5924@example.com,41,M,2021-07-25,2.43,311829,0.178,Support
5925,Employee 5925,emp5925@example.com,38,F,2016-01-30,0.49,1097982,0.866,Engineering
5926,Employee 5926,emp5926@example.com,49,M,2018-09-21,1.76,1087093,0.146,Support
5927,Employee 5927,emp5927@example.com,44,Other,2020-07-18,0.78,406885,0.424,HR
5928,Employee 5928,emp5928@example.com,30,M,2021-05-02,0.44,1393507,0.542,Finance
5929,Employee 5929,emp5929@example.com,37,M,2021-12-04,3.74,1302336,0.625,HR
5930,Employee 5930,emp5930@example.com,38,M,2021-10-18,2.97,736022,0.689,Finance
5931,Employee 5931,emp5931@example.com,40,F,2018-02-21,2.07,460310,0.678,HR
5932,Employee 5932,emp5932@example.com,57,F,2023-02-02,1.65,415438,0.264,Support
5933,Employee 5933,emp5933@example.com,38,F,2021-07-21,1.17,1114989,0.493,Finance
5934,Employee 5934,emp5934@example.com,37,M,2015-12-13,0.28,809285,0.17,Engineering
5935,Employee 5935,emp5935@example.com,29,M,2019-10-29,1.07,287975,0.621,Support
5936,Employee 5936,emp5936@example.com,34,F,2015-12-29,5.47,395664,0.216,Finance
5937,Employee 5937,emp5937@example.com,49,M,2018-10-14,4.59,1259004,0.108,Product
5938,Employee 5938,emp5938@example.com,51,M,2019-11-22,10.76,373718,0.389,Sales
5939,Employee 5939,emp5939@example.com,24,M,2016-10-11,3.2,745427,0.437,Product
5940,Employee 5940,emp5940@example.com,38,M,2018-01-28,2.42,640996,0.342,Finance
5941,Employee 5941,emp5941@example.com,40,M,2022-10-17,1.05,1217809,0.696,Finance
5942,Employee 5942,emp5942@example.com,29,F,2019-10-26,0.24,1152061,0.486,Finance
5943,Employee 5943,emp5943@example.com,33,F,2014-08-16,2.89,636718,0.184,Sales
5944,Employee 5944,emp5944@example.com,35,F,2019-12-21,2.01,715151,0.542,Sales
5945,Employee 5945,emp5945@example.com,47,M,2022-12-09,4.27,1371212,0.595,HR
5946,Employee 5946,emp5946@example.com,35,F,2023-03-20,1.59,1235099,0.133,Finance
5947,Employee 5947,emp5947@example.com,48,F,2023-12-26,12.71,583574,0.418,HR
5948,Employee 5948,emp5948@example.com,57,F,2018-10-12,1.52,229563,0.775,Product
5949,Employee 5949,emp5949@example.com,39,M,2014-10-25,1.22,316958,0.437,Sales
5950,Employee 5950,emp5950@example.com,46,Other,2019-11-18,6.14,984649,0.552,Engineering
5951,Employee 5951,emp5951@example.com,46,M,2021-11-10,1.51,601202,0.559,Sales
5952,Employee 5952,emp5952@example.com,45,F,2016-11-23,6.14,501308,0.57,HR
5953,Employee 5953,emp5953@example.com,46,M,2021-12-30,0.08,974342,0.65,Engineering
5954,Employee 5954,emp5954@example.com,46,M,2022-11-19,3.54,512757,0.452,Support
5955,Employee 5955,emp5955@example.com,48,M,2014-06-09,0.22,971822,0.277,Engineering
5956,Employee 5956,emp5956@example.com,38,F,2015-05-23,0.48,1286920,0.82,Engineering
5957,Employee 5957,emp5957@example.com,52,M,2023-02-10,3.61,1075348,0.2,Sales
5958,Employee 5958,emp5958@example.com,23,F,2020-05-12,1.03,1314323,0.765,Finance
5959,Employee 5959,emp5959@example.com,22,F,2019-02-04,0.71,896142,0.799,Engineering
5960,Employee 5960,emp5960@example.com,53,F,2023-08-12,4.85,485548,0.905,Product
5961,Employee 5961,emp5961@example.com,39,F,2016-03-12,8.77,1382309,0.751,Product
5962,Employee 5962,emp5962@example.com,37,F,2019-11-21,0.79,1306835,0.171,Engineering
5963,Employee 5963,emp5963@example.com,53,F,2016-09-11,1.14,1405684,0.221,Product
5964,Employee 5964,emp5964@example.com,32,M,2015-08-08,3.76,343502,0.291,Product
5965,Employee 5965,emp5965@example.com,23,F,2016-07-10,5.07,604764,0.796,Product
5966,Employee 5966,emp5966@example.com,46,F,2021-06-25,21.25,1164431,0.087,HR
5967,Employee 5967,emp5967@example.com,55,M,2022-10-31,0.96,535424,0.242,HR
5968,Employee 5968,emp5968@example.com,28,F,2023-04-29,2.44,712957,0.402,Support
5969,Employee 5969,emp5969@example.com,56,M,2017-06-25,0.43,889679,0.295,Product
5970,Employee 5970,emp5970@example.com,27,M,2018-02-06,1.21,471669,0.335,Finance
5971,Employee 5971,emp5971@example.com,56,M,2017-05-20,0.14,274592,0.501,Product
5972,Employee 5972,emp5972@example.com,36,M,2018-12-11,0.71,1012294,0.099,HR
5973,Employee 5973,emp5973@example.com,44,F,2017-04-07,2.12,925513,0.743,Engineering
5974,Employee 5974,emp5974@example.com,21,F,2018-10-03,0.54,1371764,0.062,Product
5975,Employee 5975,emp5975@example.com,45,F,2017-01-04,6.61,905917,0.495,Sales
5976,Employee 5976,emp5976@example.com,30,Other,2023-09-11,3.72,1254297,0.324,HR
5977,Employee 5977,emp5977@example.com,36,M,2022-12-21,0.08,611172,0.921,HR
5978,Employee 5978,emp5978@example.com,36,M,2016-04-11,6.28,480529,0.284,HR
5979,Employee 5979,emp5979@example.com,28,F,2022-04-06,11.36,973353,0.191,Engineering
5980,Employee 5980,emp5980@example.com,49,F,2018-01-12,2.09,221241,0.485,Sales
5981,Employee 5981,emp5981@example.com,59,M,2022-08-23,1.13,1337767,0.33,Sales
5982,Employee 5982,emp5982@example.com,48,Other,2016-07-12,0.92,237088,0.478,Sales
5983,Employee 5983,emp5983@example.com,26,F,2018-12-26,0.27,359532,0.275,HR
5984,Employee 5984,emp5984@example.com,36,Other,2022-10-15,2.03,374508,0.158,Product
5985,Employee 5985,emp5985@example.com,40,M,2021-10-25,0.15,587117,0.801,Product
5986,Employee 5986,emp5986@example.com,36,M,2016-04-17,2.1,1034049,0.589,Support
5987,Employee 5987,emp5987@example.com,27,F,2015-07-20,0.87,1137135,0.364,Sales
5988,Employee 5988,emp5988@example.com,34,F,2014-03-24,1.94,203856,0.429,HR
5989,Employee 5989,emp5989@example.com,46,M,2016-12-09,1.63,373839,0.748,Product
5990,Employee 5990,emp5990@example.com,46,F,2018-03-25,1.09,570029,0.883,Finance
5991,Employee 5991,emp5991@example.com,34,F,2021-11-28,1.79,1417708,0.719,Product
5992,Employee 5992,emp5992@example.com,27,M,2016-01-30,1.93,843375,0.678,Product
5993,Employee 5993,emp5993@example.com,53,M,2021-12-05,5.38,1115607,0.092,Finance
5994,Employee 5994,emp5994@example.com,46,F,2021-12-23,3.29,1081344,0.262,Product
5995,Employee 5995,emp5995@example.com,40,M,2023-02-03,1.7,230825,0.368,Engineering
5996,Employee 5996,emp5996@example.com,23,F,2016-03-17,7.07,1070531,0.453,Support
5997,Employee 5997,emp5997@example.com,24,M,2017-03-16,4.23,751680,0.358,HR
5998,Employee 5998,emp5998@example.com,46,F,2015-12-16,0.24,219556,0.609,Engineering
5999,Employee 5999,emp5999@example.com,31,F,2016-02-04,0.5,697452,0.416,Engineering
6000,Employee 6000,emp6000@example.com,22,M,2016-11-03,0.26,1005448,0.652,HR
6001,Employee 6001,emp6001@example.com,34,F,2016-12-21,1.15,1415800,0.475,Support
6002,Employee 6002,emp6002@example.com,50,M,2021-12-12,1.72,351719,0.931,Engineering
6003,Employee 6003,emp6003@example.com,32,M,2015-02-01,2.11,1050090,0.303,Product
6004,Employee 6004,emp6004@example.com,46,F,2018-02-03,5.72,1285048,0.171,Sales
6005,Employee 6005,emp6005@example.com,53,Other,2015-09-03,0.05,1450812,0.128,Sales
6006,Employee 6006,emp6006@example.com,33,M,2019-06-17,1.68,636167,0.652,Engineering
6007,Employee 6007,emp6007@example.com,34,M,2015-09-13,1.59,1492823,0.46,Sales
6008,Employee 6008,emp6008@example.com,44,M,2016-04-14,8.84,963017,0.726,Support
6009,Employee 6009,emp6009@example.com,54,M,2016-10-04,0.83,1371554,0.831,Engineering
6010,Employee 6010,emp6010@example.com,46,M,2016-06-25,0.39,1001451,0.983,HR
6011,Employee 6011,emp6011@example.com,41,F,2023-03-15,0.46,585736,0.864,Support
6012,Employee 6012,emp6012@example.com,48,M,2020-05-26,2.2,203914,0.799,Support
6013,Employee 6013,emp6013@example.com,56,F,2017-04-09,1.49,1212783,0.779,Finance
6014,Employee 6014,emp6014@example.com,22,M,2020-05-05,4.21,288908,0.485,Engineering
6015,Employee 6015,emp6015@example.com,29,F,2019-09-01,1.17,1149533,0.634,Finance
6016,Employee 6016,emp6016@example.com,43,F,2016-12-18,0.41,412966,0.725,Product
6017,Employee 6017,emp6017@example.com,35,F,2020-03-12,1.47,440011,0.36,HR
6018,Employee 6018,emp6018@example.com,33,M,2019-12-31,6.44,428471,0.359,Sales
6019,Employee 6019,emp6019@example.com,43,F,2023-12-28,1.56,1284475,0.584,Support
6020,Employee 6020,emp6020@example.com,37,F,2016-09-04,5.38,672643,0.48,Engineering
6021,Employee 6021,emp6021@example.com,22,F,2015-12-12,1.39,749813,0.748,Engineering
6022,Employee 6022,emp6022@example.com,40,F,2022-03-08,0.99,867120,0.296,Product
6023,Employee 6023,emp6023@example.com,40,M,2019-01-05,4.47,297403,0.729,HR
6024,Employee 6024,emp6024@example.com,23,F,2019-05-28,0.7,817734,0.537,Finance
6025,Employee 6025,emp6025@example.com,32,Other,2018-08-31,0.79,511121,0.101,HR
6026,Employee 6026,emp6026@example.com,22,F,2017-12-21,0.15,361961,0.36,Product
6027,Employee 6027,emp6027@example.com,56,F,2017-04-10,0.62,377859,0.792,Finance
6028,Employee 6028,emp6028@example.com,34,F,2021-06-12,1.43,321223,0.27,Finance
6029,Employee 6029,emp6029@example.com,36,F,2017-08-16,1.53,1161685,0.392,Engineering
6030,Employee 6030,emp6030@example.com,39,F,2018-11-01,1.64,612917,0.351,Engineering
6031,Employee 6031,emp6031@example.com,54,F,2019-03-17,1.96,1487961,0.314,HR
6032,Employee 6032,emp6032@example.com,26,M,2016-11-05,2.55,482572,0.22,Finance
6033,Employee 6033,emp6033@example.com,33,F,2019-10-08,0.63,1332717,0.551,Engineering
6034,Employee 6034,emp6034@example.com,56,F,2018-01-14,2.86,1002676,0.612,Finance
6035,Employee 6035,emp6035@example.com,42,M,2015-06-21,1.23,491408,0.371,Finance
6036,Employee 6036,emp6036@example.com,38,M,2018-04-26,3.97,237035,0.782,Sales
6037,Employee 6037,emp6037@example.com,32,F,2023-07-07,2.44,385128,0.539,Engineering
6038,Employee 6038,emp6038@example.com,50,F,2017-03-25,2.42,811022,0.827,Engineering
6039,Employee 6039,emp6039@example.com,27,M,2016-05-11,3.47,358033,0.874,Engineering
6040,Employee 6040,emp6040@example.com,52,F,2014-04-07,1.21,207237,0.346,Support
6041,Employee 6041,emp6041@example.com,39,F,2019-03-11,1.68,1243553,0.807,Sales
6042,Employee 6042,emp6042@example.com,26,M,2020-06-09,2.62,1268216,0.27,Product
6043,Employee 6043,emp6043@example.com,40,M,2020-05-04,1.64,461835,0.157,Sales
6044,Employee 6044,emp6044@example.com,47,F,2023-06-11,1.76,683300,0.294,Support
6045,Employee 6045,emp6045@example.com,57,F,2016-10-06,0.95,512728,0.546,Product
6046,Employee 6046,emp6046@example.com,27,M,2018-06-13,1.02,560865,0.677,HR
6047,Employee 6047,emp6047@example.com,25,M,2016-12-26,3.6,353879,0.672,Engineering
6048,Employee 6048,emp6048@example.com,31,M,2018-08-29,0.01,1028625,0.489,Product
6049,Employee 6049,emp6049@example.com,35,F,2023-03-04,0.3,1416958,0.715,Finance
6050,Employee 6050,emp6050@example.com,23,M,2018-12-10,8.92,690206,0.19,Support
6051,Employee 6051,emp6051@example.com,25,F,2019-10-16,0.62,1031485,0.438,Product
6052,Employee 6052,emp6052@example.com,43,M,2023-09-22,1.62,803316,0.301,Support
6053,Employee 6053,emp6053@example.com,57,F,2022-05-19,5.69,1125136,0.238,Product
6054,Employee 6054,emp6054@example.com,29,M,2019-07-14,0.0,1132891,0.394,Finance
6055,Employee 6055,emp6055@example.com,35,F,2023-10-19,7.78,370945,0.509,HR
6056,Employee 6056,emp6056@example.com,23,F,2020-08-20,0.16,959039,0.53,Support
6057,Employee 6057,emp6057@example.com,49,M,2020-07-04,0.56,488688,0.247,Engineering
6058,Employee 6058,emp6058@example.com,26,M,2019-07-13,0.09,486318,0.6,Sales
6059,Employee 6059,emp6059@example.com,37,F,2022-05-25,2.2,1251047,0.33,Support
6060,Employee 6060,emp6060@example.com,46,M,2021-06-21,8.6,1409025,0.88,Support
6061,Employee 6061,emp6061@example.com,41,F,2016-05-13,5.48,525243,0.32,Support
6062,Employee 6062,emp6062@example.com,28,M,2021-01-02,3.06,753607,0.198,Support
6063,Employee 6063,emp6063@example.com,41,M,2017-09-11,0.62,1165059,0.832,HR
6064,Employee 6064,emp6064@example.com,31,F,2023-04-18,6.11,715499,0.619,Sales
6065,Employee 6065,emp6065@example.com,58,F,2017-06-07,4.22,1269297,0.488,Sales
6066,Employee 6066,emp6066@example.com,28,F,2018-06-11,0.93,745822,0.967,HR
6067,Employee 6067,emp6067@example.com,44,M,2015-03-01,4.91,1404996,0.38,Product
6068,Employee 6068,emp6068@example.com,55,M,2022-10-06,6.29,277400,0.574,HR
6069,Employee 6069,emp6069@example.com,34,F,2019-09-22,3.59,591643,0.731,Sales
6070,Employee 6070,emp6070@example.com,34,M,2019-09-11,0.32,605604,0.609,HR
6071,Employee 6071,emp6071@example.com,30,M,2020-09-13,12.45,1050710,0.932,Finance
6072,Employee 6072,emp6072@example.com,32,M,2015-02-22,0.24,276408,0.234,Support
6073,Employee 6073,emp6073@example.com,58,M,2023-03-17,3.19,1340707,0.377,Product
6074,Employee 6074,emp6074@example.com,54,F,2022-10-14,0.35,1489068,0.614,Product
6075,Employee 6075,emp6075@example.com,30,F,2017-08-02,7.07,356236,0.872,Sales
6076,Employee 6076,emp6076@example.com,37,F,2016-08-10,1.29,267037,0.457,Support
6077,Employee 6077,emp6077@example.com,37,F,2020-12-02,2.15,341369,0.264,Support
6078,Employee 6078,emp6078@example.com,23,F,2017-03-30,0.59,583734,0.398,Product
6079,Employee 6079,emp6079@example.com,51,F,2016-08-11,2.37,858936,0.194,Support
6080,Employee 6080,emp6080@example.com,21,F,2015-03-25,8.38,1223436,0.719,Sales
6081,Employee 6081,emp6081@example.com,32,M,2023-01-02,6.96,254879,0.677,Support
6082,Employee 6082,emp6082@example.com,59,M,2016-06-26,0.2,900460,0.524,Finance
6083,Employee 6083,emp6083@example.com,24,F,2016-07-15,1.43,673378,0.791,Sales
6084,Employee 6084,emp6084@example.com,33,M,2018-04-03,0.93,332353,0.931,Finance
6085,Employee 6085,emp6085@example.com,54,M,2014-09-18,1.97,847982,0.573,Support
6086,Employee 6086,emp6086@example.com,41,F,2023-04-09,5.38,838722,0.328,Finance
6087,Employee 6087,emp6087@example.com,42,F,2021-10-07,4.03,283189,0.88,Product
6088,Employee 6088,emp6088@example.com,24,F,2015-09-06,1.26,1056303,0.705,Product
6089,Employee 6089,emp6089@example.com,38,M,2021-08-26,1.45,735964,0.891,Sales
6090,Employee 6090,emp6090@example.com,25,Other,2023-12-03,3.19,1339839,0.228,Sales
