employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,last_review_score,attrition,skills,education,department,role,promotions,resume_file,skills_list,num_skills,salary_clipped,tenure_months,recent_review_scaled,low_satisfaction_flag,department_clean
7111,Chad Garcia,chadgarcia7111@example.com,35,F,2020-05-31,5.51,837813,0.354,4.97,0,python|hadoop|aws|docker|javascript|communication|sql,MSc,Sales,Intern,1,resumes/resume_7111.txt,"['python', 'hadoop', 'aws', 'docker', 'javascript', 'communication', 'sql']",7,837813.0,66.1,0.9924999999999999,1,Sales
331,Jonathon Parks,jonathonparks331@example.com,29,M,2018-01-05,7.92,564143,0.397,3.01,0,scikit-learn|leadership|numpy|javascript|hadoop|spark|communication,MSc,Product,Senior Engineer,2,resumes/resume_331.txt,"['scikit-learn', 'leadership', 'numpy', 'javascript', 'hadoop', 'spark', 'communication']",7,564143.0,95.0,0.5025,1,Product
4958,Andrea Love,andrealove4958@example.com,37,F,2025-02-21,0.78,565303,0.58,4.29,0,excel|communication|tableau|pandas|hadoop,B.Tech,Finance,Analyst,2,resumes/resume_4958.txt,"['excel', 'communication', 'tableau', 'pandas', 'hadoop']",5,565303.0,9.4,0.8225,0,Finance
3034,Eric Hernandez,erichernandez3034@example.com,35,M,2019-10-29,6.1,575661,0.334,1.18,1,react|tensorflow|numpy,M.Tech,Product,Intern,0,resumes/resume_3034.txt,"['react', 'tensorflow', 'numpy']",3,575661.0,73.2,0.044999999999999984,1,Product
7685,Christopher Lloyd,christopherlloyd7685@example.com,21,Other,2018-07-15,7.39,1086827,0.109,3.01,1,pandas|communication|sql|kubernetes|aws,B.E,Finance,Engineer,0,resumes/resume_7685.txt,"['pandas', 'communication', 'sql', 'kubernetes', 'aws']",5,1086827.0,88.7,0.5025,1,Finance
1598,Jodi Stewart,jodistewart1598@example.com,34,Other,2018-12-25,6.95,229212,0.478,2.17,0,excel|react|javascript|docker|scikit-learn|tableau,MSc,Engineering,Manager,0,resumes/resume_1598.txt,"['excel', 'react', 'javascript', 'docker', 'scikit-learn', 'tableau']",6,229212.0,83.4,0.2925,0,Engineering
9920,Daniel Harmon MD,danielharmonmd9920@example.com,37,F,2019-11-23,6.03,928181,0.733,2.74,0,tensorflow|excel|spark|powerbi,B.E,Support,Senior Engineer,2,resumes/resume_9920.txt,"['tensorflow', 'excel', 'spark', 'powerbi']",4,928181.0,72.4,0.43500000000000005,0,Support
3598,Stephanie Armstrong,stephaniearmstrong3598@example.com,32,M,2019-09-14,6.22,673910,0.843,2.4,1,scikit-learn|docker|tensorflow|powerbi|python|sql,BSc,Finance,Intern,2,resumes/resume_3598.txt,"['scikit-learn', 'docker', 'tensorflow', 'powerbi', 'python', 'sql']",6,673910.0,74.6,0.35,0,Finance
9039,Ralph Aguilar,ralphaguilar9039@example.com,21,Other,2022-01-30,3.84,724807,0.587,2.64,0,python|tensorflow|leadership|javascript|spark|sql|kubernetes|powerbi,B.E,Engineering,Engineer,0,resumes/resume_9039.txt,"['python', 'tensorflow', 'leadership', 'javascript', 'spark', 'sql', 'kubernetes', 'powerbi']",8,724807.0,46.1,0.41000000000000003,0,Engineering
8002,Samantha Ortiz,samanthaortiz8002@example.com,32,F,2023-08-25,2.28,1154616,0.14,3.47,1,hadoop|tensorflow|sql|tableau|excel|aws|scikit-learn,M.Tech,Engineering,Analyst,2,resumes/resume_8002.txt,"['hadoop', 'tensorflow', 'sql', 'tableau', 'excel', 'aws', 'scikit-learn']",7,1154616.0,27.4,0.6175,1,Engineering
591,Misty Rice,mistyrice591@example.com,35,Other,2020-02-21,5.79,307374,0.743,4.64,1,leadership|spark|numpy|docker|javascript,BSc,Sales,Intern,2,resumes/resume_591.txt,"['leadership', 'spark', 'numpy', 'docker', 'javascript']",5,307374.0,69.5,0.9099999999999999,0,Sales
648,Justin Williams,justinwilliams648@example.com,35,Other,2020-12-12,4.98,627431,0.21,1.93,0,javascript|hadoop|management|excel|powerbi|pytorch|react,BSc,Hr,Senior Engineer,1,resumes/resume_648.txt,"['javascript', 'hadoop', 'management', 'excel', 'powerbi', 'pytorch', 'react']",7,627431.0,59.8,0.23249999999999998,1,Hr
9103,Michael Anderson,michaelanderson9103@example.com,30,M,2020-06-09,5.49,776990,0.228,2.01,1,pytorch|numpy|management|kubernetes|tensorflow|leadership,MBA,Product,Senior Engineer,2,resumes/resume_9103.txt,"['pytorch', 'numpy', 'management', 'kubernetes', 'tensorflow', 'leadership']",6,776990.0,65.9,0.25249999999999995,1,Product
8016,Karen Evans,karenevans8016@example.com,25,F,2023-02-26,2.77,1013919,0.47,1.28,0,numpy|javascript|react|hadoop|python|sql,MBA,Product,Intern,1,resumes/resume_8016.txt,"['numpy', 'javascript', 'react', 'hadoop', 'python', 'sql']",6,1013919.0,33.2,0.07,0,Product
3772,Jason Williams,jasonwilliams3772@example.com,36,F,2018-06-24,7.45,817627,0.518,1.74,1,tableau|pandas|powerbi,M.Tech,Engineering,Analyst,0,resumes/resume_3772.txt,"['tableau', 'pandas', 'powerbi']",3,817627.0,89.4,0.185,0,Engineering
9040,Jason Mosley,jasonmosley9040@example.com,30,F,2019-06-18,6.47,247300,0.615,4.11,0,python|docker|react|aws|management,BSc,Engineering,Manager,1,resumes/resume_9040.txt,"['python', 'docker', 'react', 'aws', 'management']",5,247300.0,77.6,0.7775000000000001,0,Engineering
5083,Brian Johnson,brianjohnson5083@example.com,39,Other,2021-04-04,4.67,729165,0.183,1.07,0,powerbi|leadership|tensorflow|hadoop|spark|excel|javascript|python,B.Tech,Sales,Analyst,0,resumes/resume_5083.txt,"['powerbi', 'leadership', 'tensorflow', 'hadoop', 'spark', 'excel', 'javascript', 'python']",8,729165.0,56.0,0.017500000000000016,1,Sales
7883,Brian Bradshaw,brianbradshaw7883@example.com,29,M,2018-06-04,7.5,478049,0.295,2.62,0,tensorflow|scikit-learn|kubernetes,MSc,Hr,Engineer,1,resumes/resume_7883.txt,"['tensorflow', 'scikit-learn', 'kubernetes']",3,478049.0,90.0,0.405,1,Hr
9363,Mrs. Lisa Cooper,mrs.lisacooper9363@example.com,24,Other,2023-05-27,2.52,313692,0.335,4.01,1,docker|communication|python|hadoop|nlp|excel|management|pandas,B.E,Hr,Analyst,2,resumes/resume_9363.txt,"['docker', 'communication', 'python', 'hadoop', 'nlp', 'excel', 'management', 'pandas']",8,313692.0,30.2,0.7525,1,Hr
4211,Valerie Murray,valeriemurray4211@example.com,26,Other,2019-08-05,6.33,482808,0.802,3.88,0,javascript|python|scikit-learn,BSc,Hr,Analyst,0,resumes/resume_4211.txt,"['javascript', 'python', 'scikit-learn']",3,482808.0,76.0,0.72,0,Hr
8835,Laura Cole,lauracole8835@example.com,22,M,2025-07-28,0.35,948945,0.882,2.94,1,excel|scikit-learn|javascript|tensorflow|pytorch|docker,M.Tech,Hr,Senior Engineer,0,resumes/resume_8835.txt,"['excel', 'scikit-learn', 'javascript', 'tensorflow', 'pytorch', 'docker']",6,948945.0,4.2,0.485,0,Hr
8700,Jessica Hood,jessicahood8700@example.com,33,M,2021-05-22,4.54,653100,0.174,3.55,0,management|hadoop|scikit-learn|powerbi|excel,BSc,Finance,Analyst,0,resumes/resume_8700.txt,"['management', 'hadoop', 'scikit-learn', 'powerbi', 'excel']",5,653100.0,54.5,0.6375,1,Finance
1796,Dustin Walker,dustinwalker1796@example.com,43,F,2023-08-14,2.31,330138,0.75,3.14,0,management|excel|python|react,MBA,Finance,Engineer,2,resumes/resume_1796.txt,"['management', 'excel', 'python', 'react']",4,330138.0,27.7,0.535,0,Finance
2587,Jessica Carpenter,jessicacarpenter2587@example.com,33,Other,2018-10-12,7.15,1150357,0.321,3.23,0,python|communication|javascript|pytorch|pandas|spark,BSc,Product,Intern,0,resumes/resume_2587.txt,"['python', 'communication', 'javascript', 'pytorch', 'pandas', 'spark']",6,1150357.0,85.8,0.5575,1,Product
8356,Christina Greer,christinagreer8356@example.com,31,F,2019-01-06,6.91,500967,0.176,3.97,0,python|powerbi|pytorch|javascript|aws|excel|numpy,B.Tech,Engineering,Manager,2,resumes/resume_8356.txt,"['python', 'powerbi', 'pytorch', 'javascript', 'aws', 'excel', 'numpy']",7,500967.0,82.9,0.7425,1,Engineering
2317,Michael Miller,michaelmiller2317@example.com,25,F,2017-12-31,7.93,150000,0.791,2.82,0,pytorch|javascript|nlp|powerbi,MSc,Product,Intern,2,resumes/resume_2317.txt,"['pytorch', 'javascript', 'nlp', 'powerbi']",4,150000.0,95.2,0.45499999999999996,0,Product
4186,Dr. Stacey Jackson,dr.staceyjackson4186@example.com,31,Other,2019-08-16,6.3,150000,0.364,4.16,0,python|management|aws,MBA,Hr,Engineer,2,resumes/resume_4186.txt,"['python', 'management', 'aws']",3,150000.0,75.6,0.79,1,Hr
8828,Angela Farley,angelafarley8828@example.com,31,F,2021-06-28,4.44,951656,0.104,2.37,1,powerbi|numpy|pytorch|communication,B.Tech,Support,Analyst,2,resumes/resume_8828.txt,"['powerbi', 'numpy', 'pytorch', 'communication']",4,951656.0,53.3,0.3425,1,Support
7073,Isabella Collins,isabellacollins7073@example.com,23,Other,2023-06-20,2.46,1298253,0.89,3.69,0,tensorflow|tableau|javascript|hadoop|pytorch|communication,B.Tech,Hr,Senior Engineer,2,resumes/resume_7073.txt,"['tensorflow', 'tableau', 'javascript', 'hadoop', 'pytorch', 'communication']",6,1280657.1600000001,29.5,0.6725,0,Hr
5235,Kendra Johnson,kendrajohnson5235@example.com,33,F,2022-01-31,3.84,723185,0.551,2.42,0,docker|nlp|sql|aws|leadership|management|spark|javascript,B.Tech,Engineering,Intern,1,resumes/resume_5235.txt,"['docker', 'nlp', 'sql', 'aws', 'leadership', 'management', 'spark', 'javascript']",8,723185.0,46.1,0.355,0,Engineering
8744,Cody Lewis,codylewis8744@example.com,23,F,2022-06-16,3.47,717187,0.053,2.78,1,nlp|excel|javascript|communication,B.E,Finance,Manager,0,resumes/resume_8744.txt,"['nlp', 'excel', 'javascript', 'communication']",4,717187.0,41.6,0.44499999999999995,1,Finance
8671,James Curtis,jamescurtis8671@example.com,25,Other,2019-02-20,6.79,810270,0.178,3.04,0,numpy|nlp|tableau|python|kubernetes|aws,MBA,Product,Analyst,1,resumes/resume_8671.txt,"['numpy', 'nlp', 'tableau', 'python', 'kubernetes', 'aws']",6,810270.0,81.5,0.51,1,Product
4769,Elizabeth Barron,elizabethbarron4769@example.com,22,Other,2021-06-03,4.5,624605,0.613,4.36,0,powerbi|spark|communication|leadership|excel|hadoop|aws,B.Tech,Hr,Intern,0,resumes/resume_4769.txt,"['powerbi', 'spark', 'communication', 'leadership', 'excel', 'hadoop', 'aws']",7,624605.0,54.0,0.8400000000000001,0,Hr
9973,Brian Hayes,brianhayes9973@example.com,28,F,2022-07-01,3.43,757851,0.186,3.33,0,numpy|scikit-learn|sql|pandas|pytorch|javascript|python,B.E,Product,Intern,1,resumes/resume_9973.txt,"['numpy', 'scikit-learn', 'sql', 'pandas', 'pytorch', 'javascript', 'python']",7,757851.0,41.2,0.5825,1,Product
7145,Victoria Lee,victorialee7145@example.com,21,Other,2025-08-31,0.26,550806,0.241,1.31,0,pandas|excel|numpy,MSc,Finance,Engineer,0,resumes/resume_7145.txt,"['pandas', 'excel', 'numpy']",3,550806.0,3.1,0.07750000000000001,1,Finance
2914,Samuel Thompson,samuelthompson2914@example.com,30,Other,2022-04-23,3.62,1040533,0.387,1.71,0,javascript|scikit-learn|nlp|hadoop|pytorch|management|pandas,BSc,Support,Intern,2,resumes/resume_2914.txt,"['javascript', 'scikit-learn', 'nlp', 'hadoop', 'pytorch', 'management', 'pandas']",7,1040533.0,43.4,0.1775,1,Support
9872,Jimmy Gomez,jimmygomez9872@example.com,29,Other,2022-06-29,3.43,515595,0.988,3.98,0,pandas|aws|python|tensorflow|tableau|nlp|hadoop|sql,M.Tech,Sales,Intern,2,resumes/resume_9872.txt,"['pandas', 'aws', 'python', 'tensorflow', 'tableau', 'nlp', 'hadoop', 'sql']",8,515595.0,41.2,0.745,0,Sales
9894,Sara Schneider,saraschneider9894@example.com,20,Other,2019-07-30,6.35,719048,0.887,1.04,0,hadoop|communication|python,BSc,Hr,Senior Engineer,2,resumes/resume_9894.txt,"['hadoop', 'communication', 'python']",3,719048.0,76.2,0.010000000000000009,0,Hr
2076,Jesse Cunningham,jessecunningham2076@example.com,30,M,2021-12-25,3.94,513269,0.023,1.52,1,pandas|sql|react|python|javascript|hadoop|pytorch|powerbi,M.Tech,Support,Manager,0,resumes/resume_2076.txt,"['pandas', 'sql', 'react', 'python', 'javascript', 'hadoop', 'pytorch', 'powerbi']",8,513269.0,47.3,0.13,1,Support
4303,Johnathan Hurley,johnathanhurley4303@example.com,21,Other,2018-05-29,7.52,1138072,0.041,2.19,1,management|spark|kubernetes|tensorflow|nlp,MBA,Support,Manager,1,resumes/resume_4303.txt,"['management', 'spark', 'kubernetes', 'tensorflow', 'nlp']",5,1138072.0,90.2,0.2975,1,Support
5823,Carol Conner,carolconner5823@example.com,36,M,2018-09-29,7.18,683782,0.262,4.3,0,react|leadership|management|tensorflow|pandas|powerbi|aws,B.Tech,Sales,Analyst,2,resumes/resume_5823.txt,"['react', 'leadership', 'management', 'tensorflow', 'pandas', 'powerbi', 'aws']",7,683782.0,86.2,0.825,1,Sales
2150,April Heath,aprilheath2150@example.com,27,Other,2021-07-12,4.4,358595,0.304,4.54,0,scikit-learn|tableau|docker,M.Tech,Finance,Intern,0,resumes/resume_2150.txt,"['scikit-learn', 'tableau', 'docker']",3,358595.0,52.8,0.885,1,Finance
145,Jason Newton,jasonnewton145@example.com,28,Other,2025-10-29,0.1,576749,0.45,3.2,0,spark|pandas|numpy|hadoop|docker|aws|leadership,M.Tech,Support,Manager,0,resumes/resume_145.txt,"['spark', 'pandas', 'numpy', 'hadoop', 'docker', 'aws', 'leadership']",7,576749.0,1.2,0.55,0,Support
4964,Jose Nguyen,josenguyen4964@example.com,34,M,2022-05-31,3.51,836934,0.48,3.06,0,pytorch|aws|tensorflow|hadoop|powerbi|kubernetes|javascript|communication,M.Tech,Engineering,Analyst,1,resumes/resume_4964.txt,"['pytorch', 'aws', 'tensorflow', 'hadoop', 'powerbi', 'kubernetes', 'javascript', 'communication']",8,836934.0,42.1,0.515,0,Engineering
8160,Phillip Henry,philliphenry8160@example.com,35,Other,2023-06-25,2.44,388417,0.876,1.4,0,pytorch|scikit-learn|javascript|nlp,M.Tech,Support,Analyst,2,resumes/resume_8160.txt,"['pytorch', 'scikit-learn', 'javascript', 'nlp']",4,388417.0,29.3,0.09999999999999998,0,Support
9031,Joel Castro,joelcastro9031@example.com,26,F,2018-10-18,7.13,911680,0.138,3.65,1,scikit-learn|javascript|communication|spark,BSc,Product,Analyst,2,resumes/resume_9031.txt,"['scikit-learn', 'javascript', 'communication', 'spark']",4,911680.0,85.6,0.6625,1,Product
4776,Sarah Johnson,sarahjohnson4776@example.com,33,F,2020-09-24,5.19,643368,0.219,3.21,0,numpy|communication|sql|management|powerbi,B.Tech,Finance,Manager,0,resumes/resume_4776.txt,"['numpy', 'communication', 'sql', 'management', 'powerbi']",5,643368.0,62.3,0.5525,1,Finance
8934,John Williams,johnwilliams8934@example.com,22,Other,2025-04-19,0.62,751704,0.56,4.19,0,pandas|excel|leadership|aws|python|scikit-learn,B.Tech,Hr,Analyst,0,resumes/resume_8934.txt,"['pandas', 'excel', 'leadership', 'aws', 'python', 'scikit-learn']",6,751704.0,7.4,0.7975000000000001,0,Hr
7750,Tiffany Avila,tiffanyavila7750@example.com,29,F,2023-07-10,2.4,972744,0.324,2.75,0,hadoop|spark|pytorch|scikit-learn|management|aws,M.Tech,Support,Engineer,1,resumes/resume_7750.txt,"['hadoop', 'spark', 'pytorch', 'scikit-learn', 'management', 'aws']",6,972744.0,28.8,0.4375,1,Support
9829,Anne Torres,annetorres9829@example.com,20,M,2024-09-30,1.18,654722,0.738,2.59,0,pytorch|communication|kubernetes|leadership,MSc,Product,Senior Engineer,2,resumes/resume_9829.txt,"['pytorch', 'communication', 'kubernetes', 'leadership']",4,654722.0,14.2,0.39749999999999996,0,Product
9215,Veronica Baker,veronicabaker9215@example.com,29,Other,2018-05-27,7.53,935879,0.561,3.92,1,react|nlp|pandas|excel|spark|scikit-learn|management|leadership,MBA,Hr,Senior Engineer,2,resumes/resume_9215.txt,"['react', 'nlp', 'pandas', 'excel', 'spark', 'scikit-learn', 'management', 'leadership']",8,935879.0,90.4,0.73,0,Hr
6061,Joseph Wilcox,josephwilcox6061@example.com,31,Other,2023-11-23,2.03,623401,0.021,2.26,0,scikit-learn|management|leadership|nlp|numpy|hadoop|python,MSc,Product,Analyst,1,resumes/resume_6061.txt,"['scikit-learn', 'management', 'leadership', 'nlp', 'numpy', 'hadoop', 'python']",7,623401.0,24.4,0.31499999999999995,1,Product
9476,Deborah Briggs,deborahbriggs9476@example.com,25,F,2021-05-17,4.55,825832,0.895,3.05,1,nlp|communication|javascript,MBA,Sales,Senior Engineer,0,resumes/resume_9476.txt,"['nlp', 'communication', 'javascript']",3,825832.0,54.6,0.5125,0,Sales
6410,Alan Hill,alanhill6410@example.com,38,F,2025-10-30,0.09,519304,0.569,1.74,1,hadoop|tensorflow|pandas|management|excel|sql|scikit-learn,BSc,Engineering,Intern,2,resumes/resume_6410.txt,"['hadoop', 'tensorflow', 'pandas', 'management', 'excel', 'sql', 'scikit-learn']",7,519304.0,1.1,0.185,0,Engineering
3318,Jeffrey Fuller,jeffreyfuller3318@example.com,32,F,2019-11-25,6.03,371959,0.611,4.65,0,kubernetes|sql|numpy|react|docker|pytorch|leadership|aws,M.Tech,Hr,Analyst,2,resumes/resume_3318.txt,"['kubernetes', 'sql', 'numpy', 'react', 'docker', 'pytorch', 'leadership', 'aws']",8,371959.0,72.4,0.9125000000000001,0,Hr
7465,Anthony Gallagher,anthonygallagher7465@example.com,44,Other,2023-12-21,1.95,366245,0.33,4.64,1,tensorflow|python|pandas|pytorch,MBA,Engineering,Intern,2,resumes/resume_7465.txt,"['tensorflow', 'python', 'pandas', 'pytorch']",4,366245.0,23.4,0.9099999999999999,1,Engineering
3062,Darlene Watson,darlenewatson3062@example.com,39,Other,2017-12-05,8.0,505476,0.702,4.76,0,react|excel|sql|management,B.E,Support,Senior Engineer,1,resumes/resume_3062.txt,"['react', 'excel', 'sql', 'management']",4,505476.0,96.0,0.94,0,Support
1356,Nathaniel Richardson,nathanielrichardson1356@example.com,32,Other,2022-12-20,2.96,350173,0.355,2.7,0,react|python|pytorch|pandas|spark,M.Tech,Sales,Senior Engineer,2,resumes/resume_1356.txt,"['react', 'python', 'pytorch', 'pandas', 'spark']",5,350173.0,35.5,0.42500000000000004,1,Sales
4515,James Thompson,jamesthompson4515@example.com,29,M,2025-02-05,0.82,640111,0.444,4.65,0,communication|hadoop|javascript|powerbi,B.Tech,Hr,Manager,0,resumes/resume_4515.txt,"['communication', 'hadoop', 'javascript', 'powerbi']",4,640111.0,9.8,0.9125000000000001,0,Hr
5506,Stephanie Thomas,stephaniethomas5506@example.com,29,M,2019-09-21,6.21,505826,0.625,1.87,0,spark|leadership|tensorflow|scikit-learn|powerbi|tableau,BSc,Sales,Analyst,1,resumes/resume_5506.txt,"['spark', 'leadership', 'tensorflow', 'scikit-learn', 'powerbi', 'tableau']",6,505826.0,74.5,0.21750000000000003,0,Sales
5251,Bradley Smith,bradleysmith5251@example.com,34,F,2019-11-07,6.08,718671,0.839,1.48,0,aws|sql|pytorch|react|pandas|management,BSc,Product,Engineer,0,resumes/resume_5251.txt,"['aws', 'sql', 'pytorch', 'react', 'pandas', 'management']",6,718671.0,73.0,0.12,0,Product
4512,Melissa Martin,melissamartin4512@example.com,30,M,2022-11-04,3.08,873667,0.782,1.09,0,react|tableau|tensorflow|pandas|leadership|scikit-learn|aws|pytorch,B.E,Hr,Manager,0,resumes/resume_4512.txt,"['react', 'tableau', 'tensorflow', 'pandas', 'leadership', 'scikit-learn', 'aws', 'pytorch']",8,873667.0,37.0,0.02250000000000002,0,Hr
1731,Regina Ortega,reginaortega1731@example.com,30,Other,2022-10-06,3.16,955882,0.541,4.89,0,react|numpy|docker|scikit-learn|python|nlp,MBA,Hr,Senior Engineer,2,resumes/resume_1731.txt,"['react', 'numpy', 'docker', 'scikit-learn', 'python', 'nlp']",6,955882.0,37.9,0.9724999999999999,0,Hr
1759,Jonathan Velez,jonathanvelez1759@example.com,37,F,2018-01-30,7.85,150000,0.391,1.75,1,docker|scikit-learn|powerbi,BSc,Engineering,Analyst,0,resumes/resume_1759.txt,"['docker', 'scikit-learn', 'powerbi']",3,150000.0,94.2,0.1875,1,Engineering
6651,Julie Garcia,juliegarcia6651@example.com,26,F,2018-04-15,7.64,906463,0.416,2.18,0,aws|pandas|docker|communication,MSc,Support,Intern,1,resumes/resume_6651.txt,"['aws', 'pandas', 'docker', 'communication']",4,906463.0,91.7,0.29500000000000004,0,Support
6647,Matthew Mcclure,matthewmcclure6647@example.com,38,Other,2019-12-20,5.96,968906,0.207,3.49,1,powerbi|sql|python|excel|management|nlp|tableau|javascript,B.Tech,Support,Manager,0,resumes/resume_6647.txt,"['powerbi', 'sql', 'python', 'excel', 'management', 'nlp', 'tableau', 'javascript']",8,968906.0,71.5,0.6225,1,Support
9861,April Adams,apriladams9861@example.com,31,F,2019-12-01,6.01,1049656,0.626,4.13,1,spark|communication|nlp|powerbi|python|hadoop|react|management,B.E,Product,Senior Engineer,1,resumes/resume_9861.txt,"['spark', 'communication', 'nlp', 'powerbi', 'python', 'hadoop', 'react', 'management']",8,1049656.0,72.1,0.7825,0,Product
4140,Robert Watson,robertwatson4140@example.com,28,M,2018-08-22,7.29,1043621,0.381,4.89,0,spark|pandas|leadership|docker|hadoop,M.Tech,Hr,Senior Engineer,2,resumes/resume_4140.txt,"['spark', 'pandas', 'leadership', 'docker', 'hadoop']",5,1043621.0,87.5,0.9724999999999999,1,Hr
9394,Katrina Bright,katrinabright9394@example.com,37,F,2021-07-05,4.42,478209,0.004,1.02,0,sql|docker|excel,B.Tech,Sales,Intern,2,resumes/resume_9394.txt,"['sql', 'docker', 'excel']",3,478209.0,53.0,0.0050000000000000044,1,Sales
5124,Scott Wells,scottwells5124@example.com,34,F,2020-02-03,5.84,701532,0.416,2.57,1,docker|communication|python|hadoop|pytorch|tensorflow,MBA,Finance,Manager,2,resumes/resume_5124.txt,"['docker', 'communication', 'python', 'hadoop', 'pytorch', 'tensorflow']",6,701532.0,70.1,0.39249999999999996,0,Finance
1,Megan Mcclain,meganmcclain1@example.com,33,M,2018-08-14,7.31,1080757,0.505,1.11,1,tableau|kubernetes|tensorflow|javascript|nlp|python|docker|hadoop,B.E,Product,Analyst,1,resumes/resume_1.txt,"['tableau', 'kubernetes', 'tensorflow', 'javascript', 'nlp', 'python', 'docker', 'hadoop']",8,1080757.0,87.7,0.027500000000000024,0,Product
